rep,estimator,model,start,initial,final,objective,raw_grad_inf,projected_grad_inf,raw_gradient,projected_gradient,active_bounds,software_success,status,message,distance_from_best,numerical_accept
n600_s211,smm,mixture,3,"[1.1343731526643481, 0.5422559084649461, -0.3682384288675711, 2.1546336054378967, 0.6455713243242356]","[1.654865300417864, 0.4647641410699119, -2.0519409153374086, 4.0, 0.14985634215728988]",0.051689216426528524,0.008924062465905401,4.1431932071376437e-07,"[5.346304860409309e-09, 1.0017458461049691e-07, 4.190824811202247e-08, -0.008924062465905401, -4.1431932071376437e-07]","[5.346304860409309e-09, 1.0017458461049691e-07, 4.190824811202247e-08, 0.0, -4.1431932071376437e-07]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.396061623727746e-16,True
n600_s211,smm,mixture,4,"[1.1471786914107454, 0.17709340366054077, -1.8911302313175993, 1.111007098417766, 0.6784999230513492]","[1.6548651434523238, 0.4647640775123444, -2.0519411317712293, 4.0, 0.14985630602450822]",0.051689216426529176,0.008924200148876968,1.8865230068214334e-07,"[1.5367951536988597e-07, -1.5820290767513956e-07, -1.0906186974032374e-07, -0.008924200148876968, 1.8865230068214334e-07]","[1.5367951536988597e-07, -1.5820290767513956e-07, -1.0906186974032374e-07, 0.0, 1.8865230068214334e-07]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.4918621893400541e-15,True
n600_s211,smm,mixture,5,"[0.5202338842908473, 0.2646047423096655, -1.1328128958670587, 1.811608656035362, 0.23342913289259645]","[1.6548650878269613, 0.4647640780702841, -2.05194123323164, 4.0, 0.14985629394004957]",0.051689216426530495,0.008923973833583622,1.112466399598791e-06,"[-6.01309525772014e-08, 2.52810012605232e-07, 1.4420389643130492e-07, -0.008923973833583622, -1.112466399598791e-06]","[-6.01309525772014e-08, 2.52810012605232e-07, 1.4420389643130492e-07, 0.0, -1.112466399598791e-06]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.8102520310824275e-15,True
n600_s211,smm,mixture,6,"[0.7547975499580788, 1.5020756100206933, 0.5561464457166365, 0.3775854108866096, 0.8780446000641082]","[1.05807444133289, 0.28620657769712565, 1.121849419246524, 0.02, 0.8319800474867927]",0.06749425174030663,3.0330149894207794e-05,1.6614005722277551e-06,"[-1.6614005722277551e-06, 6.542487081392587e-07, 1.3186875975294138e-06, 3.0330149894207794e-05, -1.4460434956458458e-06]","[-1.6614005722277551e-06, 6.542487081392587e-07, 1.3186875975294138e-06, 0.0, -1.4460434956458458e-06]",3:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.015805035313778942,True
n600_s211,smm,mixture,7,"[1.0457982777478045, 1.5250751591293752, 0.03256060140669437, 2.688711064975731, 0.38172169600094913]","[1.6548652063921583, 0.4647641106753473, -2.051941024397593, 4.0, 0.14985632703245932]",0.05168921642652786,0.00892408425631438,4.006414015648996e-08,"[-1.0693160777414806e-08, 6.77489389458788e-09, -6.69936372002522e-10, -0.00892408425631438, 4.006414015648996e-08]","[-1.0693160777414806e-08, 6.77489389458788e-09, -6.69936372002522e-10, 0.0, 4.006414015648996e-08]",3:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.734723475976807e-16,True
n600_s211,smm,single,0,"[1.0, 0.8, 0.2]","[1.0580631642316591, 0.2862040228657883, 1.1251956776086145]",0.06749395162416287,2.818190254728556e-08,2.818190254728556e-08,"[2.3493575737176114e-08, -2.818190254728556e-08, -1.598872948101182e-08]","[2.3493575737176114e-08, -2.818190254728556e-08, -1.598872948101182e-08]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n600_s211,smm,single,1,"[0.6, 0.5, -0.8]","[1.0580634394947193, 0.2862038947235002, 1.1251960989417094]",0.06749395162437402,1.1430840401180711e-06,1.1430840401180711e-06,"[5.939181458160074e-07, 1.1430840401180711e-06, 9.540120258556307e-07]","[5.939181458160074e-07, 1.1430840401180711e-06, 9.540120258556307e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.1115054149589696e-13,True
n600_s211,smm,single,2,"[2.148206779319007, 1.4589384969924106, -0.09071103420531967]","[1.0580640067417897, 0.2862043096348094, 1.1251957788659954]",0.06749395162719975,1.665041793744767e-05,1.665041793744767e-05,"[1.433719065454652e-05, -1.665041793744767e-05, -1.225180090463256e-05]","[1.433719065454652e-05, -1.665041793744767e-05, -1.225180090463256e-05]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.0368763059840376e-12,True
n600_s211,smm,single,3,"[1.6669411648269348, 1.195360145317825, 0.7365694214403189]","[1.0580631506433216, 0.2862040268259134, 1.1251956674392325]",0.06749395162416515,9.302663095248943e-07,9.302663095248943e-07,"[-5.395792753684799e-07, 9.302663095248943e-07, 6.125729409400121e-07]","[-5.395792753684799e-07, 9.302663095248943e-07, 6.125729409400121e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.275957200481571e-15,True
n600_s211,smm,single,4,"[1.4142471627405553, 0.17880476388323657, -0.457540172376687]","[1.0580631217435248, 0.28620396188859154, 1.1251957277315219]",0.06749395162418159,1.6215198760539257e-06,1.6215198760539257e-06,"[4.2203838561925833e-07, -1.6215198760539257e-06, -8.725940989304931e-07]","[4.2203838561925833e-07, -1.6215198760539257e-06, -8.725940989304931e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.8721135752741702e-14,True
n600_s211,smm,single,5,"[0.5895279475790165, 1.6704692067538365, 0.36043211373520956]","[1.0580631533922817, 0.2862040277321647, 1.12519566682097]",0.06749395162416422,7.311312816239354e-07,7.311312816239354e-07,"[-4.1772906257111705e-07, 7.311312816239354e-07, 4.772200320459982e-07]","[-4.1772906257111705e-07, 7.311312816239354e-07, 4.772200320459982e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3461454173580023e-15,True
n600_s211,smm,single,6,"[1.1156478610100797, 0.42057382876651245, 2.4433082452157615]","[1.0580631620833434, 0.2862040244880654, 1.1251956735947963]",0.06749395162416293,3.0527243493477796e-09,3.0527243493477796e-09,"[3.0527243493477796e-09, -2.867211318629409e-09, -2.574752000147895e-09]","[3.0527243493477796e-09, -2.867211318629409e-09, -2.574752000147895e-09]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.551115123125783e-17,True
n600_s211,smm,single,7,"[1.8033017086469132, 1.7538062069469136, 1.3684730153443923]","[1.0580631629838668, 0.2862040234728612, 1.1251956762414779]",0.06749395162416306,5.152664011610908e-08,5.152664011610908e-08,"[-2.315655616477036e-08, 5.152664011610908e-08, 3.5581493871075787e-08]","[-2.315655616477036e-08, 5.152664011610908e-08, 3.5581493871075787e-08]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.942890293094024e-16,True
n600_s307,mle,mixture,0,"[1.15, 0.9, -0.3, 1.5, 0.58]","[2.082437198377227, 1.4293169664184529, -2.34081453302211, 3.1410191360556476, 0.21841459940578198]",330.38167582318937,6.578832463244311e-07,6.578832463244311e-07,"[5.697762859302458e-07, 2.8146466912737367e-07, -4.234366532962497e-07, -6.578832463244311e-07, 2.0843829595662555e-07]","[5.697762859302458e-07, 2.8146466912737367e-07, -4.234366532962497e-07, -6.578832463244311e-07, 2.0843829595662555e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.684341886080802e-14,True
n600_s307,mle,mixture,1,"[0.8, 0.6, -0.8, 0.5, 0.35]","[2.082437169309476, 1.429316858637894, -2.3408143370006544, 3.141019087226706, 0.21841460464762372]",330.3816758231893,7.161373716257913e-08,7.161373716257913e-08,"[-5.3442906544631796e-08, 5.17321057103004e-08, 3.310610963147553e-08, 3.894808631166313e-08, -7.161373716257913e-08]","[-5.3442906544631796e-08, 5.17321057103004e-08, 3.310610963147553e-08, 3.894808631166313e-08, -7.161373716257913e-08]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n600_s307,mle,mixture,2,"[1.5, 1.2, 0.2, 2.5, 0.75]","[1.4761976511689727, 0.9957187154499813, 0.21790710928379506, 0.03350809296968091, 0.97]",330.46308653627233,0.0052728260720138476,0.0052728260720138476,"[-0.0052728260720138476, 0.004610644152024612, 0.0036230293653249923, 0.0002118112113540932, -0.00017607842827370435]","[-0.0052728260720138476, 0.004610644152024612, 0.0036230293653249923, 0.0002118112113540932, 0.0]",4:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.08141071308301662,False
n600_s307,mle,mixture,3,"[1.684769624362415, 0.1634399575513244, -0.2349440324064238, 1.2985113000161925, 0.7978292115933687]","[1.4762902986032576, 0.9957678106790063, 0.21826948113397812, 0.02, 0.9699961263130781]",330.4630852313808,5.955318951466476e-05,1.8936547856146513e-05,"[5.071959819025196e-06, -7.2318330941456566e-06, -4.9223138014475865e-06, 5.955318951466476e-05, -1.8936547856146513e-05]","[5.071959819025196e-06, -7.2318330941456566e-06, -4.9223138014475865e-06, 0.0, -1.8936547856146513e-05]",3:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.08140940819146181,True
n600_s307,mle,mixture,4,"[0.8960296130384953, 1.1207275756586268, 0.6417313819991457, 1.6135030656796328, 0.2176346882548548]","[2.0824368897675454, 1.429316560198737, -2.340813257183903, 3.141018117912105, 0.21841463846797615]",330.3816758231894,2.9470897668915086e-06,2.9470897668915086e-06,"[4.1201665657020214e-07, -9.64723031460224e-07, -3.912927168947533e-07, -4.1534927408548583e-07, 2.9470897668915086e-06]","[4.1201665657020214e-07, -9.64723031460224e-07, -3.912927168947533e-07, -4.1534927408548583e-07, 2.9470897668915086e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.1368683772161603e-13,True
n600_s307,mle,mixture,5,"[0.10676749776278642, 1.0746261796335035, -1.7806703922997558, 0.6821255958365103, 0.35110085217001097]","[2.0824368834934317, 1.429316596807242, -2.340811006053185, 3.141015852895466, 0.21841484197036826]",330.3816758231949,3.5656556121033134e-05,3.5656556121033134e-05,"[1.5474123242542603e-05, -1.3046946709893703e-05, -1.2079261582309542e-05, -1.358660596895156e-05, 3.5656556121033134e-05]","[1.5474123242542603e-05, -1.3046946709893703e-05, -1.2079261582309542e-05, -1.358660596895156e-05, 3.5656556121033134e-05]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.5706550483591855e-12,False
n600_s307,mle,mixture,6,"[0.812655700465797, 0.2772791443484644, -2.0792341436052735, 0.2975869163858825, 0.0504486100331195]","[2.082434406897655, 1.4293166684676728, -2.340815117596323, 3.1410163684101726, 0.2184142591900062]",330.3816758232055,2.8072764486797297e-05,2.8072764486797297e-05,"[-2.8072764486797297e-05, 2.6468248390365545e-05, 1.2280893245231184e-05, 1.3579018835141454e-05, -1.8359783169330512e-05]","[-2.8072764486797297e-05, 2.6468248390365545e-05, 1.2280893245231184e-05, 1.3579018835141454e-05, -1.8359783169330512e-05]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.6200374375330284e-11,False
n600_s307,mle,mixture,7,"[0.8767626567106833, 0.6955927939181644, -2.3275651781395705, 2.8456195421684014, 0.3014501699993082]","[2.0824363824138623, 1.4293163281957797, -2.3408129482730957, 3.1410171894160395, 0.21841455006486316]",330.38167582318965,6.13374501678976e-06,6.13374501678976e-06,"[1.7238662826102313e-06, -2.0667766467141746e-06, -1.8510359556245248e-06, -1.993597850802331e-06, 6.13374501678976e-06]","[1.7238662826102313e-06, -2.0667766467141746e-06, -1.8510359556245248e-06, -1.993597850802331e-06, 6.13374501678976e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.410605131648481e-13,True
n600_s307,mle,single,0,"[1.0, 0.8, 0.2]","[1.4762867292511304, 0.9957657542533938, 0.21886855162330265]",330.4630846411451,2.0937107940710575e-06,2.0937107940710575e-06,"[4.920586627044088e-08, -2.0937107940710575e-06, -9.909058653612135e-07]","[4.920586627044088e-08, -2.0937107940710575e-06, -9.909058653612135e-07]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.684341886080802e-14,True
n600_s307,mle,single,1,"[0.6, 0.5, -0.8]","[1.4762950953283154, 0.995768700704873, 0.2188684026842717]",330.4630846423363,0.00036487263823503646,0.00036487263823503646,"[0.00036487263823503646, -0.000234503785176976, -0.00017846855902492464]","[0.00036487263823503646, -0.000234503785176976, -0.00017846855902492464]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.1912675290659536e-09,False
n600_s307,mle,single,2,"[1.8411749184959307, 1.1412496851862788, -1.6496715639865212]","[1.476286755310964, 0.9957658025560786, 0.21886850937655766]",330.46308464114503,3.013339711088747e-08,3.013339711088747e-08,"[9.5189713888999e-09, 3.013339711088747e-08, -5.8908820044223376e-09]","[9.5189713888999e-09, 3.013339711088747e-08, -5.8908820044223376e-09]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n600_s307,mle,single,3,"[1.5773547773849308, 1.8959202240864983, 0.9965593617399029]","[1.4762867540773734, 0.9957658001525868, 0.2188685126168419]",330.46308464114503,9.772108811034741e-08,9.772108811034741e-08,"[-6.874700053671745e-08, 9.772108811034741e-08, 6.722777334822183e-08]","[-6.874700053671745e-08, 9.772108811034741e-08, 6.722777334822183e-08]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n600_s307,mle,single,4,"[2.088403642278163, 2.0281068433502507, -0.7400766373736543]","[1.476286923340294, 0.9957658138974589, 0.2188685298437443]",330.46308464114577,1.2494567507292942e-05,1.2494567507292942e-05,"[1.0846920395213289e-05, -1.2494567507292942e-05, -8.53045405668773e-06]","[1.0846920395213289e-05, -1.2494567507292942e-05, -8.53045405668773e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7.389644451905042e-13,True
n600_s307,mle,single,5,"[1.2187191672661846, 1.899144248792985, -0.2980268915885711]","[1.4762867105136714, 0.9957658323443955, 0.2188684578462424]",330.4630846411451,4.010601477588693e-06,4.010601477588693e-06,"[-3.038692375945118e-06, 4.010601477588693e-06, 2.326737077007479e-06]","[-3.038692375945118e-06, 4.010601477588693e-06, 2.326737077007479e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.684341886080802e-14,True
n600_s307,mle,single,6,"[1.8255345716861073, 1.1322133064880184, -1.9819806671024986]","[1.476286730408303, 0.9957657697626333, 0.21886855018203033]",330.46308464114503,1.4572928512812666e-06,1.4572928512812666e-06,"[-1.4572928512812666e-06, 1.3021919258449088e-06, 1.2175128891733777e-06]","[-1.4572928512812666e-06, 1.3021919258449088e-06, 1.2175128891733777e-06]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n600_s307,mle,single,7,"[0.6329481672031694, 0.4347566922544423, 1.8154252555346106]","[1.476286755343428, 0.9957657991327521, 0.21886851402416121]",330.4630846411451,6.558487442021033e-08,6.558487442021033e-08,"[4.068087577913104e-08, -6.558487442021033e-08, -3.2341058497920017e-08]","[4.068087577913104e-08, -6.558487442021033e-08, -3.2341058497920017e-08]",,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.684341886080802e-14,True
n600_s307,smm,mixture,0,"[1.15, 0.9, -0.3, 1.5, 0.58]","[2.5, 1.735288030059362, -2.5, 3.6475549873440336, 0.28997287203445266]",0.12164503384258164,0.006454863973454289,9.022479162228147e-07,"[-0.0018886325753464427, 2.7298384835169193e-07, 0.006454863973454289, 1.3686818729156253e-07, -9.022479162228147e-07]","[0.0, 2.7298384835169193e-07, 0.0, 1.3686818729156253e-07, -9.022479162228147e-07]",0:upper|2:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7.632783294297951e-16,True
n600_s307,smm,mixture,1,"[0.8, 0.6, -0.8, 0.5, 0.35]","[2.5, 1.7352880351448867, -2.5, 3.6475549895249038, 0.2899728751533346]",0.12164503384258088,0.006454668102387137,1.7618539439878678e-09,"[-0.0018884800913163526, 3.379920041762796e-11, 0.006454668102387137, 7.955503443513035e-10, -1.7618539439878678e-09]","[0.0, 3.379920041762796e-11, 0.0, 7.955503443513035e-10, -1.7618539439878678e-09]",0:upper|2:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,True
n600_s307,smm,mixture,2,"[1.5, 1.2, 0.2, 2.5, 0.75]","[1.498848470991384, 1.0764670099578442, 0.13958320062090143, 0.040574038007176384, 0.97]",0.13056175505763248,0.0008147999692217044,0.0008147999692217044,"[-0.0006781032069427383, 0.0008147999692217044, 0.0007565580441004464, 2.8204788987310587e-05, -3.416822289810471e-05]","[-0.0006781032069427383, 0.0008147999692217044, 0.0007565580441004464, 2.8204788987310587e-05, 0.0]",4:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.008916721215051604,False
n600_s307,smm,mixture,3,"[0.2330765980299524, 1.7980381352290196, 0.06885548141625586, 0.808517169517488, 0.5817132900353363]","[1.4988919612588478, 1.0765638837146092, 0.12818353633639623, 0.02, 0.37447240712366475]",0.13056182570782499,1.9294922725125903e-05,6.251176303158357e-07,"[7.923252548849846e-09, -6.251176303158357e-07, -2.057563806834306e-08, 1.9294922725125903e-05, 2.245305762787976e-07]","[7.923252548849846e-09, -6.251176303158357e-07, -2.057563806834306e-08, 0.0, 2.245305762787976e-07]",3:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.008916791865244106,True
n600_s307,smm,mixture,4,"[2.2356692784325336, 1.0210152310946468, -1.703478077072016, 1.4476417498137946, 0.07952227809811083]","[2.5, 1.7352880316697956, -2.5, 3.6475549946581434, 0.28997287485925377]",0.12164503384258132,0.006454672682535702,1.2414297714813394e-08,"[-0.0018884882058591793, 3.643679758955076e-10, 0.006454672682535702, 8.480453123592413e-09, -1.2414297714813394e-08]","[0.0, 3.643679758955076e-10, 0.0, 8.480453123592413e-09, -1.2414297714813394e-08]",0:upper|2:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.440892098500626e-16,True
n600_s307,smm,mixture,5,"[2.0439577998016834, 1.0927858979885658, 0.7297187370426865, 2.2463043455087504, 0.9347852911297849]","[1.4988672859382892, 1.0765466859306725, 0.14009066281510457, 0.02, 0.97]",0.13056165693373847,2.5791953343697765e-06,1.7735468614554772e-07,"[-1.0163130025053757e-07, 1.7735468614554772e-07, 1.2664320685890074e-07, 2.5791953343697765e-06, -8.175004494271406e-07]","[-1.0163130025053757e-07, 1.7735468614554772e-07, 1.2664320685890074e-07, 0.0, 0.0]",3:lower|4:upper,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.008916623091157594,True
n600_s307,smm,mixture,6,"[2.0833745834381556, 1.3501592781654443, -1.5805921209829839, 3.338286927238275, 0.3492328493040973]","[2.5, 1.735288035140131, -2.5, 3.6475549896197563, 0.28997287519292214]",0.12164503384258113,0.006454663800695127,1.8020452317857316e-08,"[-0.0018884767033466301, -6.101727781891719e-09, 0.006454663800695127, -2.165203888578049e-09, 1.8020452317857316e-08]","[0.0, -6.101727781891719e-09, 0.0, -2.165203888578049e-09, 1.8020452317857316e-08]",0:upper|2:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.498001805406602e-16,True
n600_s307,smm,mixture,7,"[1.6012377147907135, 1.4049141372718696, 0.3851672712619618, 1.6699573113023465, 0.7299124240161536]","[1.498867257998846, 1.0765467693885569, 0.14008796456364492, 0.02, 0.9698720080512743]",0.1305616570380481,2.585279681669849e-06,8.142350003790969e-07,"[-2.261868088659913e-07, 2.343879235231633e-07, -2.5281898189538632e-08, 2.585279681669849e-06, -8.142350003790969e-07]","[-2.261868088659913e-07, 2.343879235231633e-07, -2.5281898189538632e-08, 0.0, -8.142350003790969e-07]",3:lower,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.00891662319546721,True
n600_s307,smm,single,0,"[1.0, 0.8, 0.2]","[1.4988638079461465, 1.0765442384123332, 0.14069018915038534]",0.1305616316434002,6.515051519107029e-10,6.515051519107029e-10,"[-6.786706613359783e-11, -6.515051519107029e-10, -3.7086961106325145e-10]","[-6.786706613359783e-11, -6.515051519107029e-10, -3.7086961106325145e-10]",,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.3877787807814457e-16,True
