seed,market,scenario,consumer_payment,producer_revenue,producer_profit,tax_payment,subsidy_payment,real_resource_cost,consumer_surplus,welfare_CS_plus_profit_minus_net_fiscal
48101,27,subsidy,0.8711199571545329,0.8711199571545329,0.42083238536926515,0.0,0.06710953410600398,0.5173971058912717,0.34066011862400386,0.694382969887265
48101,28,subsidy,0.9061413801575662,0.9061413801575662,0.42243672172708485,0.0,0.06727931121223626,0.5509839696427175,0.3417254424150774,0.696882852929926
48101,29,subsidy,0.9066013197413935,0.9066013197413935,0.42096398828897347,0.0,0.06712347719032025,0.5527608086427402,0.34074755790303213,0.6945880690016855
48101,30,subsidy,1.049389396419554,1.049389396419554,0.4832371592670315,0.0,0.07340847481893463,0.6395607119714571,0.3811265006470019,0.7909551850950988
48101,31,subsidy,0.88716458288018,0.88716458288018,0.4432908498222235,0.0,0.06944735274033398,0.5133210857982904,0.3554506615525489,0.7292941586344385
48101,32,subsidy,0.8873464583582653,0.8873464583582653,0.4132780353947978,0.0,0.06630423013331718,0.5403726530967847,0.3356254349444265,0.6825992402059071
48101,33,subsidy,1.1072381347183042,1.1072381347183042,0.5572432921055037,0.0,0.0801456434563107,0.6301404860691113,0.42670004696673586,0.9037976956159289
48101,34,subsidy,0.9837418077649718,0.9837418077649718,0.4241183835693766,0.0,0.06745680615300861,0.6270802303486038,0.3428406524561083,0.6995022298724762
48101,35,subsidy,1.060959378757064,1.060959378757064,0.5312360793983921,0.0,0.07786134943988127,0.607584648798553,0.41096707259861026,0.8643418025571212
48101,36,subsidy,0.9254270602790717,0.9254270602790717,0.5001328403590801,0.0,0.07501245254301353,0.5003066724630052,0.3917527121268998,0.8168730999429663
48101,37,subsidy,0.8347802303047848,0.8347802303047848,0.3859421536647257,0.0,0.06330680109299033,0.5121448777330494,0.31714864668019116,0.6397839992519264
48101,38,subsidy,1.040521558002032,1.040521558002032,0.49021570164207684,0.0,0.07407594107779836,0.6243817974377535,0.3855319568867234,0.8016717174510019
48101,39,subsidy,1.0185033378438475,1.0185033378438475,0.4865162022664672,0.0,0.07372297964939947,0.6057101152267798,0.3831994155942652,0.7959926382113329
48101,40,subsidy,0.9462934472395184,0.9462934472395184,0.4173298036784988,0.0,0.0667373637757657,0.5957010073367852,0.33832956420595955,0.6889220041086926
48101,41,subsidy,1.0030442397742707,1.0030442397742707,0.4764085407615401,0.0,0.07274846291232354,0.5993841619250542,0.3767930265965726,0.7804531044457892
48101,42,subsidy,1.0290343521905214,1.0290343521905214,0.44546507805701147,0.0,0.0696693199004978,0.6532385940340079,0.3568687106090126,0.7326644687655262
48101,43,subsidy,0.8858416844718705,0.8858416844718705,0.443492944267573,0.0,0.06946801644791872,0.5118167566522163,0.35558257093613094,0.7296074987557852
48101,44,subsidy,0.8858226577117456,0.8858226577117456,0.4442581985227356,0.0,0.06954620274874912,0.5111106619377592,0.35608187210449826,0.7307938678784848
48101,45,subsidy,0.9436715716454909,0.9436715716454909,0.46612934073729806,0.0,0.07174185916046742,0.5492840900686602,0.37022700681671394,0.7646144883935446
48101,46,subsidy,0.8046509691649222,0.8046509691649222,0.3549311176312503,0.0,0.05973941530324026,0.5094592668369122,0.2956794623202819,0.590871164648292
48101,47,subsidy,1.008989584674379,1.008989584674379,0.47961313671613603,0.0,0.07305905421994319,0.6024355021781862,0.3788294850753625,0.7853835675715554
48101,48,subsidy,1.0430908344782923,1.0430908344782923,0.5131589939559515,0.0,0.0762215994188436,0.6061534399411842,0.39985374315378647,0.8367911376908945
