seed,market,scenario,root_id,p1,p2
48105,13,baseline,0,2.8158527908293327,2.7105511472411172
48105,14,baseline,0,3.050187085283539,2.780743923126925
48105,15,baseline,0,2.6025618785285847,2.766946549932493
48105,16,baseline,0,2.71649488425975,2.7391936637961725
48105,17,baseline,0,2.7816361454917984,2.945530281885244
48105,18,baseline,0,2.537632346587254,2.794560972007508
48105,19,baseline,0,2.968117764726705,3.0238416166496385
48105,20,baseline,0,2.44829197228517,2.7695196907261255
48105,21,baseline,0,3.2489814102142454,2.8476278542903612
48105,22,baseline,0,2.854173357389233,3.0917704557523327
48105,23,baseline,0,2.8529602067538806,2.720604758854543
48105,24,baseline,0,2.4570160619142882,2.6952409600868177
48105,25,baseline,0,2.7388860525101646,2.964243450382236
48105,26,baseline,0,3.008333301821816,2.8606102355466083
48105,27,baseline,0,2.718960472844345,3.044820850410503
48105,28,baseline,0,2.932614203260633,2.814041597328109
48105,29,baseline,0,2.7553276136738765,2.814713864879179
48105,30,baseline,0,2.963850468762595,2.814679582147824
48105,31,baseline,0,2.5988555824116877,2.826131267046235
48105,32,baseline,0,2.7591473724875857,2.7051476226193274
48105,33,baseline,0,2.802461972204168,2.857458607847818
48105,34,baseline,0,2.6144286184505723,2.9607370198305913
48105,35,baseline,0,3.2404882825247565,2.8968275427305326
48105,36,baseline,0,3.020223489661435,2.925173472203923
48105,37,baseline,0,3.1587327255938993,2.9133078908139023
48105,38,baseline,0,2.6728283782971647,2.756449834709645
48105,39,baseline,0,3.0235815445525867,2.8291246298348494
48105,40,baseline,0,2.813120033497409,2.7281044114850195
48105,41,baseline,0,2.9492832064533925,2.7671251872984572
48105,42,baseline,0,2.7097782425835604,3.077122179489606
48105,43,baseline,0,2.790890893290299,2.818823753486982
48105,44,baseline,0,2.7485195816107204,2.8199487774699037
48105,45,baseline,0,2.7530812996965026,2.7650181980916546
48105,46,baseline,0,2.5064323638316868,2.9371509111928105
48105,47,baseline,0,2.8818533658509713,3.000357207532495
48105,48,baseline,0,2.7353136326876832,2.6567574508541703
48105,49,baseline,0,3.019980451237206,3.2296974672843133
48105,50,baseline,0,2.9913155778386074,3.182573760023243
48105,51,baseline,0,2.5469812177921423,2.9350793214327906
48105,52,baseline,0,3.177724138286364,2.611209147141395
48105,53,baseline,0,2.8734265737741116,2.3693153949758976
48105,54,baseline,0,2.636626088243981,3.002947684244575
48105,55,baseline,0,2.58562458455997,2.8868565051452464
48105,56,baseline,0,2.775689130070958,2.557083217832883
48105,57,baseline,0,2.6139340066306995,2.940223261581076
48105,58,baseline,0,2.6263299046475947,2.7740824953294596
48105,59,baseline,0,3.206183946168611,2.8075479361750606
48105,60,baseline,0,3.164761177448503,2.667235996962812
48105,61,baseline,0,2.4896246841349914,2.6883999235986953
48105,62,baseline,0,2.6190181046027425,2.550248983118123
48105,63,baseline,0,2.7027576625213494,2.971943433355082
48105,64,baseline,0,2.798417913901049,2.7189081821454804
48105,65,baseline,0,2.767187277996162,2.6993329245596587
48105,66,baseline,0,2.712066048338579,2.9363954280742672
48105,67,baseline,0,3.167064229480794,2.5288720589855624
48105,68,baseline,0,2.8145433852225334,2.976198731366695
48105,69,baseline,0,2.7708978033292286,2.6334526220858256
48105,70,baseline,0,2.9665414428811596,2.938624182126576
48105,71,baseline,0,2.420555147294,3.302786713016822
48105,72,baseline,0,2.9650738310617504,2.936756064432363
48105,73,baseline,0,2.6325353898937927,2.63918083524187
48105,74,baseline,0,2.911579153357598,2.7247619908531986
48105,75,baseline,0,2.8658232381713464,2.6857385846580213
48105,76,baseline,0,2.681013306931813,3.14970693619038
48105,77,baseline,0,3.0129510804352106,2.886008433942526
48105,78,baseline,0,2.9141145311394014,2.8277245989163817
48105,79,baseline,0,2.7174423577062767,3.281680867255037
48105,80,baseline,0,2.518093872240514,3.10729721208159
48105,81,baseline,0,3.0180874051220288,2.6212962357920078
48105,82,baseline,0,2.666813351413119,2.610821399363359
48105,83,baseline,0,3.3614221418890233,2.7259175807141154
48105,84,baseline,0,2.6655700728957634,2.4882133601944276
48105,85,baseline,0,3.0966860459761776,2.916004388206056
48105,86,baseline,0,2.769615915908045,3.008685766600694
48105,87,baseline,0,2.7200082728220973,2.897907674083157
48105,88,baseline,0,2.756551672434926,2.6537776264517388
48105,89,baseline,0,2.5559719632314826,2.57139767353993
48105,90,baseline,0,2.6433461088693657,3.02691001039505
48105,91,baseline,0,3.015639213251387,2.5161045729936506
48105,92,baseline,0,3.2566590884655433,2.664284997224351
48105,93,baseline,0,2.669890534269501,2.797621235407937
48105,94,baseline,0,2.8115274108226656,2.8736444373578722
48105,95,baseline,0,2.9822578861849776,2.695138801524896
48105,96,baseline,0,2.8342104347841937,2.688823773524972
48105,97,baseline,0,2.73178114522539,2.7235110730622556
48105,98,baseline,0,2.5582213221380865,2.526424472779032
48105,99,baseline,0,3.0263669274647977,2.994989926285871
48105,100,baseline,0,2.9490634740564414,2.9700827581810363
48105,101,baseline,0,3.0583830026345575,2.928537253038463
48105,102,baseline,0,2.859782197076768,3.293918870581559
48105,103,baseline,0,2.8730623381482707,3.121050757285294
48105,104,baseline,0,2.7535490561008626,2.930797133548333
48105,105,baseline,0,3.069916460214383,2.7577904086044795
48105,106,baseline,0,2.7942709388036007,2.9581798918003614
48105,107,baseline,0,3.2213806451477187,2.741282605081752
48105,108,baseline,0,3.0698989236288323,2.827025181615192
48105,109,baseline,0,2.611423448780144,2.691811466277436
48105,110,baseline,0,2.849641735965146,2.97807957812458
48105,111,baseline,0,3.1129002650865814,2.906900458571529
48105,112,baseline,0,3.047137158864259,2.6776199476605425
48105,113,baseline,0,2.880092555608163,2.9824301584701884
48105,114,baseline,0,2.8519906176203853,2.7736567608089935
48105,115,baseline,0,2.568598259563107,2.664617284701565
48105,116,baseline,0,2.863327824901902,2.5733981837442146
48105,117,baseline,0,3.1797833386070464,2.750259665213406
48105,118,baseline,0,2.9248854209125574,2.5673762633586685
48105,119,baseline,0,2.655734022457692,2.724612202132533
48105,0,subsidy,0,2.9369180956668277,2.6654527881914207
48105,1,subsidy,0,2.719003712255778,2.686165548361371
48105,2,subsidy,0,3.026409451186908,2.911699515703556
48105,3,subsidy,0,2.9752904626222283,2.778365444404559
48105,4,subsidy,0,2.4336521939304427,2.6929902751592976
48105,5,subsidy,0,2.2651712548141516,2.9874443344903754
48105,6,subsidy,0,2.4924552879708597,2.5793821699390254
48105,7,subsidy,0,2.8292840042585525,2.341204202691299
48105,8,subsidy,0,2.8467866815788385,2.6593268519777293
48105,9,subsidy,0,2.6160139476223403,2.438383004942296
48105,10,subsidy,0,2.694771234599138,2.6696902737919452
48105,11,subsidy,0,2.698152366440551,2.549635122708114
48105,12,subsidy,0,3.0279310116296476,2.636430008592889
48105,13,subsidy,0,2.681720422410101,2.576418778821885
48105,14,subsidy,0,2.9268108201831216,2.657367658026509
48105,15,subsidy,0,2.4770337116957846,2.64141838309969
48105,16,subsidy,0,2.5870604171643845,2.609759196700807
48105,17,subsidy,0,2.64429463627845,2.808188772671895
48105,18,subsidy,0,2.3988250016389068,2.655753627059161
48105,19,subsidy,0,2.8403060882745694,2.8960299401975016
48105,20,subsidy,0,2.3157083863121617,2.6369361047531172
48105,21,subsidy,0,3.1254625633157658,2.7241090073918817
48105,22,subsidy,0,2.7287743840775085,2.966371482440608
48105,23,subsidy,0,2.723645936242178,2.5912904883428403
48105,24,subsidy,0,2.3233392411408857,2.561564139313415
48105,25,subsidy,0,2.6129135506458194,2.8382709485178905
48105,26,subsidy,0,2.87558985564675,2.727866789371543
48105,27,subsidy,0,2.592549136465809,2.9184095140319664
48105,28,subsidy,0,2.800107611051978,2.6815350051194535
48105,29,subsidy,0,2.6290325525524274,2.688418803757731
48105,30,subsidy,0,2.8288594112873073,2.6796885246725366
48105,31,subsidy,0,2.4709197649945067,2.6981954496290546
48105,32,subsidy,0,2.6278441116064157,2.573844361738158
48105,33,subsidy,0,2.6657061388890555,2.7207027745327057
48105,34,subsidy,0,2.4850083088383292,2.8313167102183465
48105,35,subsidy,0,3.1138794399604284,2.770218700166205
48105,36,subsidy,0,2.8974769243635627,2.802426906906051
48105,37,subsidy,0,3.035422631749206,2.789997796969203
48105,38,subsidy,0,2.5357927713601978,2.619414227772678
48105,39,subsidy,0,2.897814562869427,2.703357648151694
48105,40,subsidy,0,2.6863388725680264,2.6013232505556365
48105,41,subsidy,0,2.826372277144392,2.6442142579894563
48105,42,subsidy,0,2.5826528997436906,2.949996836649736
48105,43,subsidy,0,2.6638207495222304,2.6917536097189134
48105,44,subsidy,0,2.6137227773152496,2.685151973174433
48105,45,subsidy,0,2.6162898361195595,2.6282267345147123
48105,46,subsidy,0,2.3811693254040103,2.8118878727651344
48105,47,subsidy,0,2.7523572660668028,2.870861107748327
48105,48,subsidy,0,2.60985612596947,2.531299944135959
48105,49,subsidy,0,2.889081963160996,3.0987989792081034
48105,50,subsidy,0,2.8731441264977136,3.0644023086823493
48105,51,subsidy,0,2.4168125400586256,2.804910643699275
48105,52,subsidy,0,3.050448488101381,2.483933496956412
48105,53,subsidy,0,2.741282706974911,2.237171528176697
48105,54,subsidy,0,2.509719045414228,2.8760406414148223
48105,55,subsidy,0,2.4518982123342967,2.753130132919573
48105,56,subsidy,0,2.6455643282947667,2.4269584160566917
48105,57,subsidy,0,2.4778447376419446,2.8041339925923214
48105,58,subsidy,0,2.5035005538597717,2.651253144541636
48105,59,subsidy,0,3.0749113621221107,2.676275352128562
48105,60,subsidy,0,3.035962856555038,2.53843767606935
48105,61,subsidy,0,2.347620867490478,2.546396106954182
48105,62,subsidy,0,2.480200539412485,2.4114314179278646
48105,63,subsidy,0,2.568426781857153,2.8376125526908855
48105,64,subsidy,0,2.6744202250878333,2.5949104933322644
48105,65,subsidy,0,2.640772089782753,2.5729177363462497
48105,66,subsidy,0,2.58430086542248,2.8086302451581675
48105,67,subsidy,0,3.0309602791614587,2.3927681086662274
48105,68,subsidy,0,2.6914049571916485,2.853060303335811
48105,69,subsidy,0,2.6432722293818265,2.505827048138424
48105,70,subsidy,0,2.827865132712627,2.799947871958043
48105,71,subsidy,0,2.290952216360767,3.173183782083588
48105,72,subsidy,0,2.8288306761164965,2.800512909487109
48105,73,subsidy,0,2.5022662731725744,2.5089117185206518
48105,74,subsidy,0,2.7804161603033313,2.5935989977989315
48105,75,subsidy,0,2.723918315335213,2.5438336618218873
48105,76,subsidy,0,2.550090792960984,3.01878442221955
48105,77,subsidy,0,2.8846239058766896,2.7576812593840043
48105,78,subsidy,0,2.781870377701899,2.69548044547888
48105,79,subsidy,0,2.5911680128417474,3.1554065223905035
48105,80,subsidy,0,2.3881496764113916,2.977353016252468
48105,81,subsidy,0,2.8869533333762005,2.4901621640461804
48105,82,subsidy,0,2.540802755909125,2.484810803859365
48105,83,subsidy,0,3.2374819211377504,2.6019773599628424
48105,84,subsidy,0,2.525839335065973,2.348482622364638
48105,85,subsidy,0,2.970448297298156,2.789766639528035
48105,86,subsidy,0,2.6299793240679286,2.8690491747605766
48105,87,subsidy,0,2.58583976147257,2.7637391627336285
48105,88,subsidy,0,2.622252865706225,2.5194788197230378
48105,89,subsidy,0,2.4206534306772998,2.4360791409857474
48105,90,subsidy,0,2.5178403044133906,2.901404205939074
48105,91,subsidy,0,2.886576536904769,2.3870418966470335
48105,92,subsidy,0,3.128221468716461,2.535847377475268
48105,93,subsidy,0,2.5348974172426884,2.6626281183811242
48105,94,subsidy,0,2.677587959543036,2.7397049860782423
48105,95,subsidy,0,2.8465992492767107,2.559480164616629
48105,96,subsidy,0,2.7056076677090544,2.5602210064498343
48105,97,subsidy,0,2.5970999334452562,2.5888298612821217
48105,98,subsidy,0,2.4268148287990092,2.395017979439954
48105,99,subsidy,0,2.8921291705900596,2.8607521694111324
48105,100,subsidy,0,2.8159346905685823,2.8369539746931745
48105,101,subsidy,0,2.9273249658813114,2.797479216285217
48105,102,subsidy,0,2.735481085349653,3.1696177588544443
48105,103,subsidy,0,2.7472151111332255,2.995203530270249
48105,104,subsidy,0,2.6143727586677548,2.791620836115224
48105,105,subsidy,0,2.939424025953756,2.6272979743438514
48105,106,subsidy,0,2.6613928959944935,2.8253018489912542
48105,107,subsidy,0,3.0923365038081725,2.6122384637422047
48105,108,subsidy,0,2.945635208933676,2.7027614669200384
48105,109,subsidy,0,2.468896262737128,2.54928428023442
48105,110,subsidy,0,2.7266531576977315,2.855090999857165
48105,111,subsidy,0,2.9764983087282,2.770498502213147
48105,112,subsidy,0,2.920081675946758,2.5505644647430414
48105,113,subsidy,0,2.764822705585654,2.867160308447678
48105,114,subsidy,0,2.7184303078428798,2.640096451031488
48105,115,subsidy,0,2.441918964301469,2.537937989439927
48105,116,subsidy,0,2.723684753835333,2.4337551126776455
48105,117,subsidy,0,3.054362857464975,2.6248391840713343
48105,118,subsidy,0,2.795426794221212,2.437917636667323
48105,119,subsidy,0,2.5243909241540745,2.5932691038289146
